"","id","statusesCount","followersCount","favoritesCount","friendsCount","created","verified","relationship","cluster"
"306","898491",8.52773740529191,11.2041423226104,2.30258509299405,11.2800598067578,7.98407886902771,0,0,"1"
"307","898491",8.52773740529191,11.2041423226104,2.30258509299405,11.2800598067578,7.9840788690281,0,0.693147180559945,"1"
"308","404760414",5.17048399503815,4.04305126783455,3.98898404656427,5.03043792139244,7.11847500191823,0,0.693147180559945,"3"
"309","119488560",8.35561499576018,7.20266119652324,0,7.22183582528845,7.52033836716682,0,0,"3"
"310","119488560",8.35561499576018,7.20266119652324,0,7.22183582528845,7.52033836716785,0,0.693147180559945,"3"
"311","33884545",10.7665884558962,16.1044942701263,7.02286808608264,5.97126183979046,7.67857127330731,0.693147180559945,0,"1"
"312","545068604",5.3890717298165,4.36944785246702,1.6094379124341,5.15329159449778,6.98706647038279,0,0.693147180559945,"3"
"313","33905807",9.77440339912459,14.9486556656835,10.6574710971994,11.5609248403581,7.67854352550826,0.693147180559945,0,"1"
"314","15846407",9.23620303150191,17.5339867990352,5.38449506278909,10.5729566057415,7.78816155157938,0.693147180559945,0,"1"
"315","452174846",8.830689198761,6.0137151560428,3.49650756146648,6.361302477573,7.07024841587093,0,0,"4"
"316","452174846",8.830689198761,6.0137151560428,3.49650756146648,6.361302477573,7.07024841587192,0,0.693147180559945,"4"
"317","71318604",10.3976348632493,11.6547201225879,7.50823877467866,8.87346805533363,7.6139578160359,0,0,"1"
"318","331948399",2.39789527279837,5.05624580534831,0,6.72142570079064,7.21010713965981,0,0.693147180559945,"2"
"319","29929963",9.42722437311925,5.82008293035236,4.21950770517611,5.73657229747919,7.68423598646083,0,0,"4"
"320","29929963",9.42722437311925,5.82008293035236,4.21950770517611,5.73657229747919,7.68423598646399,0,0.693147180559945,"4"
"321","64624775",8.53385363230935,5.12396397940326,7.62364194651157,4.89783979995091,7.62552401674594,0,0,"4"
"322","64624775",8.53385363230935,5.12396397940326,7.62364194651157,4.89783979995091,7.62552401674726,0,0.693147180559945,"4"
